724,青岛高科软件有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
725,青岛斯威尔陶瓷科技有限公司,青岛市高新技术企业,高端化工,35.8253,119.972
726,青岛索孚润化工科技有限公司,青岛市高新技术企业,高端化工,36.2711,120.639
727,青岛吉特重工机械有限公司,青岛市高新技术企业,高端装备,36.4126,120.458
728,青岛宙庆工业设计有限公司,青岛市高新技术企业,文化创意,36.3232,120.328
729,青岛永合创信电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.3146,120.42
730,青岛海湾索尔维化工有限公司,青岛市高新技术企业,高端化工,36.3167,120.299
731,青岛智慧社区电子商务有限公司,青岛市高新技术企业,新一代信息技术产业,36.0885,120.416
732,青岛昕恒特电控自动化有限公司,青岛市高新技术企业,高端装备,36.2546,120.27
733,青岛鼎图空间信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0032,120.124
734,青岛花帝食品配料有限公司,青岛市高新技术企业,现代高效农业,36.7809,119.914
735,青岛东燃燃气设备有限公司,青岛市高新技术企业,高端装备,35.932,120.136
736,青岛利邦达海洋科技有限公司,青岛市高新技术企业,现代海洋,36.2581,120.458
737,青岛时创智能技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.1557,120.407
738,青岛威控电气有限公司,青岛市高新技术企业,新一代信息技术产业,36.3658,120.342
739,青岛佳软信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0832,120.374
740,青岛翰特网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,35.9716,120.16
741,青岛福莱易通软件有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
742,博元医疗技术（青岛）有限公司,青岛市高新技术企业,医养健康,35.9635,120.162
743,青岛新材料科技工业园发展有限公司,青岛市高新技术企业,新能源新材料,36.3134,120.332
744,青岛永芳源食品有限公司,青岛市高新技术企业,现代高效农业,36.6415,120.089
745,青岛张氏机械有限公司,青岛市高新技术企业,高端装备,36.2745,119.944
746,青岛海建新创科技投资有限公司,青岛市高新技术企业,现代金融服务,36.1789,120.485
747,青岛超劲生物科技有限公司,青岛市高新技术企业,高端化工,36.48,120.161
748,青岛威达机械制造有限公司,青岛市高新技术企业,高端装备,36.2044,119.933
749,青岛汇智智能系统工程有限公司,青岛市高新技术企业,新一代信息技术产业,36.2984,120.321
750,青岛七好营养科技有限公司,青岛市高新技术企业,医养健康,36.8213,120.575
751,青岛袁策生物科技有限公司,青岛市高新技术企业,高端化工,35.8214,119.978
752,青岛海大海洋能源工程技术股份有限公司,青岛市高新技术企业,现代海洋,36.0721,120.435
753,青岛圣汐汽车用品有限公司,青岛市高新技术企业,高端装备,36.1404,120.468
754,三统万福（青岛）食品有限公司,青岛市高新技术企业,现代高效农业,36.7586,119.99
755,青岛荣泰玻璃制品有限公司,青岛市高新技术企业,高端化工,36.702,120.129
756,青岛埃仑色谱科技有限公司,青岛市高新技术企业,高端装备,36.2734,120.424
757,青岛炎煌信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1286,120.46
758,青岛海福机械制造有限公司,青岛市高新技术企业,高端装备,36.0761,120.006
759,建投数据科技(山东）有限公司,青岛市高新技术企业,新一代信息技术产业,36.0702,120.326
760,青岛海智半导体有限公司,青岛市高新技术企业,新一代信息技术产业,36.6596,120.553
761,青岛万通时达电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.2607,120.439
762,青岛特拉斯汽车技术有限公司,青岛市高新技术企业,高端装备,36.3263,120.326
763,青岛基鸿网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1378,120.466
764,青岛金江源工业装备有限公司,青岛市高新技术企业,高端装备,36.3364,120.271
765,青岛永发模塑有限公司,青岛市高新技术企业,高端化工,35.8624,120.015
766,青岛哈尼康生物科技有限公司,青岛市高新技术企业,高端化工,35.8242,120.006
767,立安德森（青岛）电气工程科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.4143,120.424
768,青岛中塑高新材料有限公司,青岛市高新技术企业,新能源新材料,36.3134,120.332
769,青岛莱利德电子有限公司,青岛市高新技术企业,新一代信息技术产业,35.9928,120.174
770,瑞智（青岛）精密机电有限公司,青岛市高新技术企业,高端装备,35.994,120.156
771,晶格码（青岛）智能科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2738,120.276
772,青岛枫林食品机械有限公司,青岛市高新技术企业,高端装备,36.4338,120.543
773,青岛文潮电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.2122,120.392
774,青岛新赓达纸业包装有限公司,青岛市高新技术企业,高端化工,35.9416,120
775,青岛光盈光电技术有限责任公司,青岛市高新技术企业,新一代信息技术产业,35.9823,120.187
776,青岛哈纳斯环保设备有限公司,青岛市高新技术企业,高端装备,36.3533,120.526
777,青岛宏智软件有限公司,青岛市高新技术企业,新一代信息技术产业,35.9517,120.159
778,青岛瑞思德生物科技有限公司,青岛市高新技术企业,高端化工,36.2752,120.292
779,天博电子信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0735,120.429
780,青岛亿联客信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.1457,120.484
781,青岛华烁高科新能源技术有限公司,青岛市高新技术企业,新能源新材料,36.2678,120.289
782,青岛旭能生物工程有限责任公司,青岛市高新技术企业,高端化工,36.062,120.126
783,青岛神飞化工科技有限公司,青岛市高新技术企业,高端化工,35.7937,119.912
784,青岛友结意电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.3206,120.417
785,青岛银世达塑胶有限公司,青岛市高新技术企业,高端化工,35.998,120.146
786,青岛力克川液压机械有限公司,青岛市高新技术企业,高端装备,36.3221,120.276
787,青岛华冠阀门有限公司,青岛市高新技术企业,高端装备,36.7867,119.96
788,青岛黄海船用阀门有限公司,青岛市高新技术企业,高端装备,36.5925,119.933
789,青岛环瑞自动化科技有限公司,青岛市高新技术企业,高端装备,36.1357,120.436
790,青岛博智汇力生物科技有限公司,青岛市高新技术企业,高端化工,36.1062,120.455
791,青岛吉尔工程橡胶有限公司,青岛市高新技术企业,高端化工,36.3631,119.978
792,青岛仁通机械股份有限公司,青岛市高新技术企业,高端装备,36.6396,120.198
793,青岛晨之晖信息服务有限公司,青岛市高新技术企业,新一代信息技术产业,36.3877,120.521
794,青岛微智慧信息有限公司,青岛市高新技术企业,新一代信息技术产业,36.0656,120.385
795,青岛日谷信息技术服务有限公司,青岛市高新技术企业,新一代信息技术产业,35.9635,120.162
796,青岛腾信汽车网络科技服务有限公司,青岛市高新技术企业,高端装备,36.152,120.49
797,青岛东田智能科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0937,120.35
798,青岛泰捷网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.091,120.383
799,青岛四维化工有限公司,青岛市高新技术企业,高端化工,36.152,120.386
800,青岛益群漆业集团有限公司,青岛市高新技术企业,高端化工,36.029,120.182
801,青岛通瑞新能源有限公司,青岛市高新技术企业,新能源新材料,36.1033,120.399
802,青岛海尔（胶州）空调器有限公司,青岛市高新技术企业,新一代信息技术产业,36.2862,120.052
803,青岛唐佳信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1557,120.407
804,青岛软控精工有限公司,青岛市高新技术企业,高端装备,36.1415,120.443
805,山东国讯高科通信有限公司,青岛市高新技术企业,新一代信息技术产业,36.7641,119.92
806,青岛博宁福田智能交通科技发展有限公司,青岛市高新技术企业,新一代信息技术产业,36.2886,120.316
807,青岛骐骥光电科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2962,120.45
808,青岛百诺软件有限公司,青岛市高新技术企业,新一代信息技术产业,36.1508,120.414
809,青岛文通教育软件系统有限公司,青岛市高新技术企业,新一代信息技术产业,36.3057,120.393
810,青岛瀚普生物科技有限公司,青岛市高新技术企业,高端化工,36.8587,120.515
811,青岛百佳机械有限公司,青岛市高新技术企业,高端装备,36.0646,120.002
812,青岛明珠钢结构有限公司,青岛市高新技术企业,高端化工,36.3203,119.986
813,青岛恩科电子信息有限公司,青岛市高新技术企业,新一代信息技术产业,36.096,120.397
814,青岛百发海水淡化有限公司,青岛市高新技术企业,现代海洋,36.2075,120.382
815,青岛启弘信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0885,120.416
816,大晃机械（青岛）有限公司,青岛市高新技术企业,高端装备,36.2484,120.4
817,青岛威特动力木业机械有限公司,青岛市高新技术企业,高端装备,36.2723,120.359
818,青岛海安生物环保有限公司,青岛市高新技术企业,高端化工,36.0809,120.331
819,青岛苏贝尔作物营养有限公司,青岛市高新技术企业,医养健康,36.4436,120.525
820,青岛优百宇真空设备股份有限公司,青岛市高新技术企业,高端装备,36.1105,120.358
821,青岛嘉颐泽印刷包装有限公司,青岛市高新技术企业,文化创意,36.291,120.457
822,青岛阿迪尔车桥制造有限公司,青岛市高新技术企业,高端装备,35.9245,120.046
823,青岛莱弗特机械有限公司,青岛市高新技术企业,高端装备,35.8421,119.974
824,青岛圣合钢管制品有限公司,青岛市高新技术企业,高端化工,36.5435,120.814
825,青岛黄海电器设备有限公司,青岛市高新技术企业,高端装备,36.0225,120.125
826,青岛中瑞汽车服务有限公司,青岛市高新技术企业,高端装备,36.1098,120.354
827,青岛华控能源科技有限公司,青岛市高新技术企业,新能源新材料,36.1467,120.389
828,山东金东数字创意股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.0885,120.416
829,青岛润兴塑料新材料有限公司,青岛市高新技术企业,新能源新材料,36.3185,120.32
830,青岛科瑞新型环保材料集团有限公司,青岛市高新技术企业,新能源新材料,36.2545,120.212
831,青岛新奥智能能源有限公司,青岛市高新技术企业,新能源新材料,36.062,120.126
832,青岛新易通网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.3828,120.444
833,青岛永旭昇智能科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.3227,120.383
834,威伯科汽车控制系统（中国）有限公司,青岛市高新技术企业,高端装备,36.0072,120.115
835,青岛丰华时代信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.2738,120.276
836,青岛三益塑料机械有限公司,青岛市高新技术企业,高端装备,36.2745,119.944
837,青岛宏宇环保空调设备有限公司,青岛市高新技术企业,高端装备,36.7458,119.95
838,青岛世隆软件有限公司,青岛市高新技术企业,新一代信息技术产业,36.0842,120.336
839,青岛兰石重型机械设备有限公司,青岛市高新技术企业,高端装备,36.11,120.115
840,青岛畅意蓝天文化传播有限公司,青岛市高新技术企业,文化创意,36.1068,120.396
841,特拓（青岛）轮胎技术有限公司,青岛市高新技术企业,高端化工,36.1137,120.451
842,青岛美迪康数字工程有限公司,青岛市高新技术企业,新一代信息技术产业,36.0624,120.315
843,青岛中化新材料实验室检测技术有限公司,青岛市高新技术企业,新能源新材料,36.152,120.386
844,青岛利康橡胶有限公司,青岛市高新技术企业,高端化工,36.2645,120.627
845,青岛四方庞巴迪铁路运输设备有限公司,青岛市高新技术企业,高端装备,36.3347,120.289
846,青岛昊鑫新能源科技有限公司,青岛市高新技术企业,新能源新材料,36.9467,119.606
847,青岛三九九洲生物技术有限公司,青岛市高新技术企业,医养健康,36.0704,120.431
848,青岛杰生电气有限公司,青岛市高新技术企业,新一代信息技术产业,36.1646,120.524
849,青岛宇方机器人工业股份有限公司,青岛市高新技术企业,高端装备,36.1842,120.467
850,青岛中腾生物技术有限公司,青岛市高新技术企业,高端化工,36.2831,120.241
851,青岛迪迪网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2589,120.269
852,青岛瑞德神运机电设备有限公司,青岛市高新技术企业,高端装备,36.1709,120.467
853,青岛秀山移动测量有限公司,青岛市高新技术企业,新一代信息技术产业,36.0032,120.124
854,青岛营上电器有限公司,青岛市高新技术企业,新一代信息技术产业,36.4487,120.474
855,青岛云集控制技术有限公司,青岛市高新技术企业,高端装备,36.2738,120.276
856,青岛菲尔泰科电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.2707,120.417
857,青岛赛富利船艇有限公司,青岛市高新技术企业,高端装备,35.8106,120.024
858,青岛奥特富隆新材料有限公司,青岛市高新技术企业,新能源新材料,36.2982,120.358
859,新立迅软件服务（青岛）有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
860,山东橡胶谷文化传播有限公司,青岛市高新技术企业,文化创意,36.1498,120.395
861,青岛德迈迪医疗科技有限公司,青岛市高新技术企业,医养健康,36.245,120.171
862,青岛福诺化工科技有限公司,青岛市高新技术企业,高端化工,36.0937,120.35
863,青岛万图明生物制品有限公司,青岛市高新技术企业,高端化工,36.8767,120.571
864,青岛纳川电气科技有限公司,青岛市高新技术企业,新一代信息技术产业,35.8624,120.015
865,青岛海佰利机械有限公司,青岛市高新技术企业,高端装备,36.7201,119.949
866,青岛昌佳机械有限公司,青岛市高新技术企业,高端装备,35.8806,119.976
867,青岛赛瑞尔新能源科技有限公司,青岛市高新技术企业,新能源新材料,36.3035,120.311
868,青岛苏试海测检测技术有限公司,青岛市高新技术企业,现代海洋,36.244,120.44
869,青岛新思诺软件有限公司,青岛市高新技术企业,新一代信息技术产业,36.0843,120.332
870,青岛阿玛达数控机械有限公司,青岛市高新技术企业,高端装备,35.8542,120
871,青岛宣威涂层材料有限公司,青岛市高新技术企业,新能源新材料,36.2899,120.081
872,青岛泰和美电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1769,120.417
873,青岛石化检修安装工程有限责任公司,青岛市高新技术企业,高端化工,36.2163,120.373
874,青岛伊莱新材料有限公司,青岛市高新技术企业,新能源新材料,36.6531,120.557
875,青岛卓建海洋工程勘测技术有限公司,青岛市高新技术企业,现代海洋,35.8911,120.065
876,青岛海能阿尔派轨道电力设备工程科技有限公司,青岛市高新技术企业,高端装备,36.1766,120.466
877,青岛金三阳纺织机械有限公司,青岛市高新技术企业,高端装备,36.0646,120.002
878,青岛信带通网络科技股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.0639,120.379
879,青岛青迈高能电子辐照有限公司,青岛市高新技术企业,新一代信息技术产业,36.2761,120.354
880,青岛英联精密模具有限公司,青岛市高新技术企业,高端装备,36.3134,120.332
881,青岛殖富园机械有限公司,青岛市高新技术企业,高端装备,36.8171,119.988
882,青岛友科软件有限公司,青岛市高新技术企业,新一代信息技术产业,36.1182,120.434
883,赛特环球机械（青岛）有限公司,青岛市高新技术企业,高端装备,35.8524,120.008
884,青岛汇金通电力设备股份有限公司,青岛市高新技术企业,高端装备,36.1828,119.885
885,青岛青安光电科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2645,119.974
886,青岛海健堂生物科技有限公司,青岛市高新技术企业,医养健康,35.8438,119.995
887,青岛卓尤新材料有限公司,青岛市高新技术企业,新能源新材料,36.253,120.26
888,青岛双圣海新能源科技有限公司,青岛市高新技术企业,新能源新材料,36.3281,119.96
889,青岛新视点网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0924,120.381
890,青岛铸造机械有限公司,青岛市高新技术企业,高端装备,36.2326,120.375
891,青岛金贝特智能机器有限公司,青岛市高新技术企业,高端装备,36.1352,120.462
892,青岛启航轮胎有限公司,青岛市高新技术企业,高端化工,36.7416,119.646
893,青岛品赢网络技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.1704,120.387
894,青岛惠和软件科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1133,120.393
895,青岛福伦电子电器有限公司,青岛市高新技术企业,新一代信息技术产业,36.0188,120.14
896,青岛茂源金属集团有限公司,青岛市高新技术企业,高端化工,36.0174,120.13
897,高盛（青岛）信息科技股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.0839,120.374
898,青岛昌盛日电设计研究院有限公司,青岛市高新技术企业,文化创意,36.433,120.358
899,青岛鸿圣纺织机械有限公司,青岛市高新技术企业,高端装备,36.0761,120.006
900,青岛立博汽车零部件精密铸造有限公司,青岛市高新技术企业,高端装备,36.698,119.925
901,青岛博瑞立方网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0765,120.345
902,山东杭萧钢构有限公司,青岛市高新技术企业,高端化工,36.2789,120.064
903,青岛里奥机器人技术有限公司,青岛市高新技术企业,高端装备,36.2665,120.278
904,青岛坤显电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
905,青岛金科电气有限公司,青岛市高新技术企业,新一代信息技术产业,36.1014,120.38
906,青岛清溪菩提农业有限公司,青岛市高新技术企业,现代高效农业,36.7748,120.4
907,青岛华腾自动化技术有限公司,青岛市高新技术企业,高端装备,36.1718,120.456
908,青岛东方深蓝信息科技股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.0826,120.42
909,青岛鼎商动力软件股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.2738,120.288
910,青岛强力钢结构有限公司,青岛市高新技术企业,高端化工,36.2745,119.944
911,中电科仪器仪表有限公司,青岛市高新技术企业,高端装备,35.9705,120.176
912,青岛耀栋食品有限公司,青岛市高新技术企业,现代高效农业,35.8462,120
913,青岛时代金图信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0032,120.124
914,青岛日高光电科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2723,120.359
915,青岛浩大海洋保健食品有限公司,青岛市高新技术企业,医养健康,36.2495,120.401
916,青岛元盛光电科技股份有限公司,青岛市高新技术企业,新一代信息技术产业,35.9807,120.176
917,青岛开元新天机械装备有限公司,青岛市高新技术企业,高端装备,36.3137,120.495
918,山东安泰克工程材料有限公司,青岛市高新技术企业,新能源新材料,36.0577,120.403
919,青岛华恒胜泰电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,35.9714,120.191
920,青岛三迪时空网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1441,120.378
921,青岛远东富隆新材料有限公司,青岛市高新技术企业,新能源新材料,36.307,120.031
922,青岛海士豪塑胶有限公司,青岛市高新技术企业,高端化工,36.3183,120.046
923,青岛九合重工机械有限公司,青岛市高新技术企业,高端装备,36.4519,120.524
924,青岛同日机械电子有限公司,青岛市高新技术企业,高端装备,36.6369,120.086
925,融智生物科技（青岛）有限公司,青岛市高新技术企业,高端化工,36.2738,120.276
926,青岛华长电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.3112,120.098
927,青岛英通信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0859,120.395
928,青岛泰普易投信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0118,120.147
929,青岛亿辰电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2708,120.279
930,青岛中海嘉新材料有限公司,青岛市高新技术企业,新能源新材料,36.5642,120.32
931,青岛正大正电力环保设备有限公司,青岛市高新技术企业,高端装备,36.3203,119.986
932,青岛中达农业科技有限公司,青岛市高新技术企业,现代高效农业,36.3592,120.164
933,青岛瑞信石油设备制造有限公司,青岛市高新技术企业,高端装备,36.4677,120.239
934,青岛兰信医学科技有限公司,青岛市高新技术企业,医养健康,36.1467,120.389
935,青岛山元电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.0109,120.126
936,青岛郁金香机械有限公司,青岛市高新技术企业,高端装备,36.3704,119.975
937,青岛山科智汇信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,35.9517,120.159
938,青岛顺昕电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2982,120.358
939,青岛金仕达电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1641,120.416
940,青岛松泰伟业机械制造有限公司,青岛市高新技术企业,高端装备,36.2127,120.392
941,青岛科电电气有限公司,青岛市高新技术企业,新一代信息技术产业,36.1401,120.356
942,青岛泰泓轨道装备有限公司,青岛市高新技术企业,高端装备,36.3263,120.326
943,青岛群信信息科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1428,120.453
944,青岛中车华轩水务有限公司,青岛市高新技术企业,高端装备,36.1523,120.397
945,青岛海之晨工业装备有限公司,青岛市高新技术企业,高端装备,35.9744,120.153
946,青岛研睿电子有限公司,青岛市高新技术企业,新一代信息技术产业,35.9608,120.213
947,青岛众海汇智能源科技有限责任公司,青岛市高新技术企业,新能源新材料,36.1428,120.453
948,青岛达能环保设备股份有限公司,青岛市高新技术企业,高端装备,36.3631,119.978
949,青岛佳家康健康管理有限责任公司,青岛市高新技术企业,医养健康,36.1768,120.397
950,青岛商通天下网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1,120.463
951,青岛浩釜铭车辆科技有限公司,青岛市高新技术企业,高端装备,36.2738,120.276
952,青岛整流器制造有限公司,青岛市高新技术企业,高端装备,36.0821,120.401
953,青岛三利智能动力有限公司,青岛市高新技术企业,新一代信息技术产业,36.7304,120.018
954,青岛阳浦智能科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.262,120.367
955,青岛力磁电气股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.346,120.411
956,青岛鳌瑞汽车保修机械有限公司,青岛市高新技术企业,高端装备,36.3779,120.627
957,青岛明月海藻生物科技有限公司,青岛市高新技术企业,现代高效农业,35.8214,119.978
958,莱钢集成建筑（青岛）发展有限公司,青岛市高新技术企业,高端化工,35.9522,120.181
959,机械科学研究总院青岛分院,青岛市高新技术企业,高端装备,36.1376,120.105
960,青岛华盛办公空间设计有限公司,青岛市高新技术企业,文化创意,36.0754,120.345
961,青岛海赛尔新材料科技有限公司,青岛市高新技术企业,新能源新材料,36.2983,120.321
962,青岛黄河铸造机械集团有限公司,青岛市高新技术企业,高端装备,36.4137,120.492
963,中诚国际海洋工程勘察设计有限公司,青岛市高新技术企业,现代海洋,36.4875,120.99
964,青岛芯源通电子有限公司,青岛市高新技术企业,新一代信息技术产业,36.2385,120.444
965,青岛华高软件科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.253,120.26
966,青岛蔚蓝生物制品有限公司,青岛市高新技术企业,现代高效农业,36.2305,120.278
967,山东奥科自控设备有限公司,青岛市高新技术企业,高端装备,36.2969,120.308
968,青岛万影文化传媒科技有限公司,青岛市高新技术企业,新一代信息技术产业,,
969,青岛行者智能科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.259,120.275
970,青岛普华重工机械有限公司,青岛市高新技术企业,高端装备,35.8375,120.001
971,青岛友明伟业信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.1769,120.417
972,青岛天地荟食品有限公司,青岛市高新技术企业,现代高效农业,35.8806,119.976
973,美科（青岛）休闲用品有限公司,青岛市高新技术企业,文化创意,36.1012,120.383
974,青岛慧城智能科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.2665,120.278
975,青岛凭海网络科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.0794,120.331
976,青岛正望钢水控制股份有限公司,青岛市高新技术企业,高端装备,36.3484,120.502
977,青岛海之冠汽车配件制造有限公司,青岛市高新技术企业,高端装备,35.9054,120.012
978,青岛雄风实业有限公司,青岛市高新技术企业,高端装备,36.1267,120.414
979,青岛尊龙耐火材料有限公司,青岛市高新技术企业,新能源新材料,36.313,120.023
980,山东中苑电子技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0656,120.396
981,青岛鸿铭机械有限责任公司,青岛市高新技术企业,高端装备,36.2406,120.186
982,青岛科而泰环境控制技术有限公司,青岛市高新技术企业,高端装备,36.1404,120.468
983,青岛海诺机械制造有限公司,青岛市高新技术企业,高端装备,36.1128,120.382
984,中胶橡胶资源再生（青岛）有限公司,青岛市高新技术企业,高端化工,36.1467,120.389
985,青岛松立软件信息技术股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
986,青岛康大生物科技有限公司,青岛市高新技术企业,高端化工,35.7982,119.911
987,青岛国工高新材料有限公司,青岛市高新技术企业,新能源新材料,36.1193,120.417
988,青岛诺斯机械有限公司,青岛市高新技术企业,高端装备,36.5546,120.135
989,青岛畅意未来传媒有限公司,青岛市高新技术企业,文化创意,36.1757,120.464
990,青岛赢信慧通电子商务有限公司,青岛市高新技术企业,新一代信息技术产业,36.1461,120.487
991,青岛睿哲信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
992,青岛青橡橡胶有限公司,青岛市高新技术企业,高端化工,35.6744,119.64
993,青岛赛瑞达电子科技有限公司,青岛市高新技术企业,新一代信息技术产业,36.1775,120.462
994,青岛科润生物科技有限公司,青岛市高新技术企业,现代高效农业,36.4286,120.508
995,山东青鸟软通信息技术股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.1461,120.487
996,山东天富非织造材料有限公司,青岛市高新技术企业,新能源新材料,36.2839,120.278
997,青岛科捷机器人有限公司,青岛市高新技术企业,高端装备,36.253,120.26
998,青岛特锐德高压设备有限公司,青岛市高新技术企业,高端装备,36.1415,120.085
999,青岛彩印之星包装印刷有限公司,青岛市高新技术企业,文化创意,36.1455,120.418
1000,青岛嘉盛泰投资咨询有限公司,青岛市高新技术企业,现代金融服务,36.1132,120.433
1001,青岛韬谱光学科技有限公司,青岛市高新技术企业,高端装备,36.1716,120.453
1002,青岛创宇机电设备有限公司,青岛市高新技术企业,高端装备,36.1749,120.456
1003,中石化第十建设有限公司,青岛市高新技术企业,高端化工,35.9562,120.212
1004,青岛睿帮信息技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.1526,120.394
1005,青岛蓝孚电子加速器辐照技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.0229,120.082
1006,青岛瑞凯茂机械设备有限公司,青岛市高新技术企业,高端装备,36.2294,120.41
1007,青岛瀚泽电气有限公司,青岛市高新技术企业,新一代信息技术产业,36.2484,120.4
1008,青岛海德立餐饮设备有限公司,青岛市高新技术企业,高端装备,36.1706,120.006
1009,青岛远舟网络传媒有限公司,青岛市高新技术企业,新一代信息技术产业,36.1557,120.407
1010,霍拓普燕森（青岛）环保设备有限公司,青岛市高新技术企业,高端装备,36.2581,120.298
1011,青岛澳海生物有限公司,青岛市高新技术企业,现代高效农业,36.1395,120.443
1012,尼欧迪克（青岛）除尘设备有限公司,青岛市高新技术企业,高端装备,36.1171,120.384
1013,青岛科信安全技术有限公司,青岛市高新技术企业,新一代信息技术产业,36.2882,120.402
1014,青岛萨纳斯智能科技股份有限公司,青岛市高新技术企业,新一代信息技术产业,36.0763,120.415
1015,青岛康立泰药业有限公司,青岛市高新技术企业,医养健康,36.2752,120.292
1016,青岛洪珠农业机械有限公司,工业中小企业隐形冠军企业,高端装备,36.4465,120.079
1017,青岛国林环保科技股份有限公司,工业中小企业隐形冠军企业,高端装备,36.1229,120.351
1018,青岛长丰投资有限公司,境外投资企业,现代金融服务,36.0634,120.389
1019,海信集团有限公司,境外投资企业,新一代信息技术产业,36.0605,120.377
1020,青岛鑫彦和投资有限公司,境外投资企业,现代金融服务,36.0722,120.394
1021,青岛海吉机床有限公司,境外投资企业,高端装备,36.068,120.39
1022,青岛新富强国际贸易有限公司,境外投资企业,现代金融服务,36.0653,120.393
1023,青岛心道伊士曼投资发展有限公司,境外投资企业,现代金融服务,36.0624,120.391
1024,青岛卓远投资控股有限公司,境外投资企业,现代金融服务,36.064,120.387
1025,欧美投资集团有限公司,境外投资企业,现代金融服务,36.0633,120.386
1026,青岛青报润海投资有限公司,境外投资企业,现代金融服务,36.0625,120.322
1027,青岛国清百川投资有限公司,境外投资企业,现代金融服务,36.0653,120.323
1028,青岛钢铁进出口公司,境外投资企业,高端化工,36.2265,120.374
1029,青岛巨容远洋渔业有限公司,境外投资企业,现代高效农业,36.0623,120.372
1030,青岛德盈投资有限公司,境外投资企业,现代金融服务,36.0655,120.392
1031,青岛中力伟业新材料科技有限公司,境外投资企业,新能源新材料,36.9826,119.616
1032,青岛富尔家家居用品有限公司,境外投资企业,新一代信息技术产业,36.0721,120.399
1033,青岛开创食品有限责任公司,境外投资企业,现代高效农业,36.0613,120.392
1034,青岛禾雅投资管理有限公司,境外投资企业,现代金融服务,36.0645,120.376
1035,山东莱钢国际贸易有限公司,境外投资企业,现代金融服务,36.0633,120.389
